order_id,order_date,order_time,customer_id,store_location,product,flavor,quantity,price_per_unit,total_price,payment_method,order_type,promotion
466,10/28/2024,5,466,Downtown,Coffee,,3,3.39,10.17,Credit Card,Delivery,None
466,10/28/2024,5,466,Downtown,Hot Tea,,2,2.24,4.48,Credit Card,Delivery,10% Off
467,12/23/2024,15,467,Suburb,Coffee,,1,2.88,2.88,Credit Card,Delivery,Buy 1 Get 1
467,12/23/2024,15,467,Midtown,Donut,Blueberry Cake,6,2.6,15.6,Credit Card,In-store,10% Off
467,12/23/2024,15,467,Suburb,Coffee,,3,2.39,7.17,Cash,Delivery,None
468,10/16/2024,16,468,Midtown,Hot Tea,,1,2.9,2.9,Mobile,Delivery,10% Off
468,10/16/2024,16,468,Suburb,Coffee,,3,3.06,9.18,Mobile,In-store,Buy 1 Get 1
469,10/21/2024,7,469,Downtown,Coffee,,1,1.74,1.74,Mobile,Delivery,10% Off
470,12/8/2024,11,470,Suburb,Donut,Jelly Filled,2,1.48,2.96,Cash,Delivery,None
470,12/8/2024,11,470,Midtown,Coffee,,6,3.56,21.36,Cash,In-store,Buy 1 Get 1
471,12/30/2024,17,471,Midtown,Hot Tea,,1,3.7,3.7,Mobile,In-store,None
471,12/30/2024,17,471,Uptown,Coffee,,2,1.34,2.68,Credit Card,Delivery,None
472,12/25/2024,5,472,Downtown,Coffee,,5,1.37,6.85,Mobile,Delivery,10% Off
473,12/29/2024,22,473,Uptown,Coffee,,4,1.65,6.6,Cash,In-store,None
473,12/29/2024,22,473,Uptown,Donut,Vanilla Frosted,3,3.59,10.77,Mobile,Delivery,10% Off
473,12/29/2024,22,473,Suburb,Donut,Cinnamon Sugar,5,2.27,11.35,Mobile,In-store,None
474,12/8/2024,13,474,Uptown,Hot Tea,,3,1.06,3.18,Credit Card,In-store,10% Off
474,12/8/2024,13,474,Downtown,Coffee,,3,2.66,7.98,Credit Card,Delivery,10% Off
475,11/22/2024,10,475,Midtown,Coffee,,4,2.17,8.68,Mobile,Delivery,Buy 1 Get 1
476,10/30/2024,10,476,Suburb,Hot Tea,,2,3.58,7.16,Mobile,Delivery,10% Off
477,11/1/2024,14,477,Midtown,Donut,Blueberry Cake,1,3.47,3.47,Mobile,Delivery,None
477,11/1/2024,14,477,Uptown,Donut,Maple Bar,2,3.1,6.2,Mobile,Delivery,10% Off
478,12/26/2024,10,478,Uptown,Hot Tea,,4,3.09,12.36,Credit Card,In-store,10% Off
478,12/26/2024,10,478,Downtown,Donut,Chocolate Twist,1,2.2,2.2,Mobile,In-store,Buy 1 Get 1
478,12/26/2024,10,478,Suburb,Coffee,,2,2.55,5.1,Credit Card,Delivery,None
479,12/4/2024,19,479,Downtown,Donut,Chocolate Twist,3,1.52,4.56,Mobile,In-store,Buy 1 Get 1
479,12/4/2024,19,479,Midtown,Donut,Cinnamon Sugar,2,2.18,4.36,Credit Card,In-store,Buy 1 Get 1
480,10/11/2024,16,480,Suburb,Coffee,,1,3.92,3.92,Mobile,In-store,Buy 1 Get 1
481,11/17/2024,11,481,Downtown,Donut,Lemon Glazed,3,1.45,4.35,Cash,In-store,Buy 1 Get 1
481,11/17/2024,11,481,Suburb,Donut,Pumpkin Spice,6,2.48,14.88,Credit Card,In-store,Buy 1 Get 1
482,11/7/2024,15,482,Suburb,Hot Tea,,6,2.48,14.88,Mobile,In-store,10% Off
482,11/7/2024,15,482,Suburb,Coffee,,3,3.18,9.54,Mobile,In-store,None
483,11/14/2024,22,483,Midtown,Donut,Blueberry Cake,3,1.71,5.13,Cash,Delivery,10% Off
484,11/25/2024,13,484,Downtown,Donut,Maple Bar,1,2.41,2.41,Credit Card,Delivery,10% Off
484,11/25/2024,13,484,Midtown,Coffee,,6,2.15,12.9,Credit Card,Delivery,Buy 1 Get 1
484,11/25/2024,13,484,Suburb,Donut,Apple Fritter,1,1.16,1.16,Mobile,Delivery,10% Off
485,10/31/2024,16,485,Midtown,Donut,Jelly Filled,3,2.51,7.53,Mobile,Delivery,10% Off
485,10/31/2024,16,485,Uptown,Hot Tea,,2,3.9,7.8,Credit Card,In-store,None
485,10/31/2024,16,485,Downtown,Coffee,,5,2.48,12.4,Mobile,In-store,Buy 1 Get 1
486,10/9/2024,7,486,Uptown,Donut,Chocolate Twist,3,1.35,4.05,Cash,Delivery,None
486,10/9/2024,7,486,Downtown,Hot Tea,,4,1.85,7.4,Credit Card,Delivery,10% Off
487,11/26/2024,0,487,Midtown,Donut,Chocolate Twist,3,3.21,9.63,Cash,Delivery,Buy 1 Get 1
487,11/26/2024,0,487,Suburb,Coffee,,2,1.16,2.32,Cash,Delivery,None
488,10/29/2024,11,488,Midtown,Donut,Vanilla Frosted,1,3.99,3.99,Cash,Delivery,None
489,12/30/2024,16,489,Suburb,Donut,Pumpkin Spice,4,1.34,5.36,Cash,Delivery,Buy 1 Get 1
489,12/30/2024,16,489,Suburb,Coffee,,3,1.54,4.62,Credit Card,Delivery,10% Off
489,12/30/2024,16,489,Uptown,Coffee,,5,3.99,19.95,Credit Card,In-store,None
490,11/24/2024,10,490,Downtown,Coffee,,4,3.03,12.12,Cash,Delivery,10% Off
491,12/9/2024,3,491,Uptown,Donut,Vanilla Frosted,3,2.77,8.31,Mobile,In-store,Buy 1 Get 1
491,12/9/2024,3,491,Midtown,Donut,Pumpkin Spice,6,2.98,17.88,Credit Card,Delivery,10% Off
491,12/9/2024,3,491,Midtown,Donut,Cinnamon Sugar,1,2.97,2.97,Mobile,In-store,Buy 1 Get 1
492,12/7/2024,18,492,Uptown,Hot Tea,,3,3.39,10.17,Credit Card,Delivery,Buy 1 Get 1
493,11/1/2024,10,493,Midtown,Hot Tea,,2,1.72,3.44,Cash,In-store,Buy 1 Get 1
493,11/1/2024,10,493,Downtown,Coffee,,4,3.34,13.36,Credit Card,In-store,Buy 1 Get 1
494,10/19/2024,8,494,Downtown,Donut,Vanilla Frosted,6,3.42,20.52,Credit Card,In-store,None
494,10/19/2024,8,494,Midtown,Donut,Cinnamon Sugar,5,1.6,8,Mobile,Delivery,None
495,11/5/2024,17,495,Suburb,Donut,Maple Bar,4,3.43,13.72,Mobile,Delivery,Buy 1 Get 1
495,11/5/2024,17,495,Suburb,Donut,Apple Fritter,3,3.92,11.76,Credit Card,In-store,None
495,11/5/2024,17,495,Midtown,Donut,Blueberry Cake,4,2.31,9.24,Mobile,In-store,Buy 1 Get 1
496,11/26/2024,18,496,Downtown,Hot Tea,,2,2.57,5.14,Credit Card,In-store,10% Off
496,11/26/2024,18,496,Midtown,Donut,Jelly Filled,5,1.32,6.6,Mobile,In-store,None
496,11/26/2024,18,496,Uptown,Hot Tea,,3,1.76,5.28,Credit Card,In-store,Buy 1 Get 1
497,10/20/2024,16,497,Uptown,Donut,Chocolate Twist,2,3.53,7.06,Cash,Delivery,10% Off
497,10/20/2024,16,497,Midtown,Hot Tea,,3,2.76,8.28,Credit Card,Delivery,10% Off
497,10/20/2024,16,497,Suburb,Hot Tea,,3,3.9,11.7,Cash,In-store,Buy 1 Get 1
498,11/26/2024,20,498,Uptown,Hot Tea,,6,1.32,7.92,Cash,Delivery,Buy 1 Get 1
498,11/26/2024,20,498,Midtown,Donut,Chocolate Twist,6,2.43,14.58,Credit Card,Delivery,None
498,11/26/2024,20,498,Midtown,Hot Tea,,6,3.02,18.12,Mobile,In-store,Buy 1 Get 1
499,11/29/2024,0,499,Suburb,Donut,Old Fashioned,1,3.45,3.45,Cash,In-store,None
500,10/24/2024,7,500,Suburb,Coffee,,6,1.73,10.38,Cash,Delivery,None
500,10/24/2024,7,500,Uptown,Coffee,,4,2.27,9.08,Cash,In-store,10% Off
500,10/24/2024,7,500,Midtown,Donut,Pumpkin Spice,4,1.06,4.24,Credit Card,In-store,Buy 1 Get 1
501,11/14/2024,8,501,Midtown,Donut,Jelly Filled,3,1.02,3.06,Mobile,Delivery,10% Off
501,11/14/2024,8,501,Midtown,Hot Tea,,1,2.46,2.46,Credit Card,Delivery,Buy 1 Get 1
502,12/21/2024,19,502,Downtown,Donut,Apple Fritter,1,2.27,2.27,Credit Card,In-store,None
502,12/21/2024,19,502,Downtown,Donut,Pumpkin Spice,1,2.48,2.48,Mobile,Delivery,Buy 1 Get 1
502,12/21/2024,19,502,Midtown,Coffee,,3,3.18,9.54,Mobile,Delivery,Buy 1 Get 1
503,10/10/2024,21,503,Downtown,Coffee,,5,3.73,18.65,Credit Card,Delivery,Buy 1 Get 1
503,10/10/2024,21,503,Midtown,Hot Tea,,6,3.13,18.78,Credit Card,Delivery,None
503,10/10/2024,21,503,Uptown,Coffee,,5,1.62,8.1,Credit Card,Delivery,Buy 1 Get 1
504,12/8/2024,23,504,Uptown,Coffee,,2,2.82,5.64,Mobile,Delivery,None
505,12/27/2024,13,505,Uptown,Coffee,,5,1.14,5.7,Mobile,Delivery,None
506,10/8/2024,16,506,Uptown,Coffee,,2,3.48,6.96,Cash,Delivery,None
506,10/8/2024,16,506,Suburb,Donut,Lemon Glazed,2,1.36,2.72,Mobile,Delivery,None
506,10/8/2024,16,506,Downtown,Hot Tea,,1,3.31,3.31,Cash,In-store,10% Off
507,11/22/2024,1,507,Uptown,Donut,Pumpkin Spice,1,3.92,3.92,Credit Card,In-store,10% Off
508,10/23/2024,11,508,Suburb,Coffee,,6,1.35,8.1,Mobile,In-store,10% Off
509,12/14/2024,13,509,Uptown,Donut,Apple Fritter,4,3.2,12.8,Cash,Delivery,None
509,12/14/2024,13,509,Midtown,Coffee,,1,3.55,3.55,Mobile,In-store,Buy 1 Get 1
510,11/12/2024,6,510,Uptown,Hot Tea,,3,2.52,7.56,Mobile,Delivery,10% Off
510,11/12/2024,6,510,Suburb,Donut,Cinnamon Sugar,6,2.99,17.94,Credit Card,Delivery,Buy 1 Get 1
511,11/22/2024,10,511,Downtown,Donut,Vanilla Frosted,4,3.69,14.76,Cash,Delivery,Buy 1 Get 1
512,11/11/2024,20,512,Suburb,Donut,Maple Bar,3,1.94,5.82,Mobile,In-store,None
513,11/13/2024,8,513,Downtown,Coffee,,5,1.17,5.85,Mobile,Delivery,10% Off
514,12/15/2024,4,514,Downtown,Hot Tea,,6,3.23,19.38,Cash,Delivery,10% Off
514,12/15/2024,4,514,Suburb,Coffee,,6,2.21,13.26,Credit Card,Delivery,10% Off
514,12/15/2024,4,514,Suburb,Hot Tea,,6,2.21,13.26,Mobile,In-store,Buy 1 Get 1
515,11/21/2024,15,515,Suburb,Hot Tea,,4,3.18,12.72,Credit Card,Delivery,Buy 1 Get 1
515,11/21/2024,15,515,Downtown,Donut,Apple Fritter,5,1.94,9.7,Credit Card,In-store,Buy 1 Get 1
515,11/21/2024,15,515,Downtown,Donut,Apple Fritter,5,1.78,8.9,Credit Card,Delivery,10% Off
516,10/6/2024,14,516,Downtown,Donut,Cinnamon Sugar,3,2.88,8.64,Cash,In-store,10% Off
517,10/25/2024,18,517,Midtown,Donut,Blueberry Cake,5,3.21,16.05,Mobile,In-store,10% Off
518,10/28/2024,1,518,Suburb,Coffee,,3,1.9,5.7,Credit Card,Delivery,10% Off
518,10/28/2024,1,518,Suburb,Coffee,,1,1.98,1.98,Mobile,Delivery,Buy 1 Get 1
518,10/28/2024,1,518,Midtown,Coffee,,6,2.28,13.68,Cash,In-store,Buy 1 Get 1
519,12/8/2024,10,519,Uptown,Coffee,,4,1.64,6.56,Mobile,Delivery,10% Off
519,12/8/2024,10,519,Midtown,Donut,Blueberry Cake,5,2.5,12.5,Mobile,Delivery,10% Off
520,11/22/2024,4,520,Midtown,Coffee,,2,2.52,5.04,Credit Card,Delivery,Buy 1 Get 1
520,11/22/2024,4,520,Suburb,Donut,Old Fashioned,4,2.42,9.68,Credit Card,Delivery,Buy 1 Get 1
521,10/27/2024,17,521,Downtown,Donut,Maple Bar,1,2.11,2.11,Cash,In-store,Buy 1 Get 1
521,10/27/2024,17,521,Downtown,Hot Tea,,3,3.97,11.91,Mobile,Delivery,Buy 1 Get 1
521,10/27/2024,17,521,Midtown,Coffee,,2,3.35,6.7,Cash,Delivery,None
522,11/19/2024,19,522,Uptown,Coffee,,6,2.47,14.82,Credit Card,Delivery,Buy 1 Get 1
523,10/26/2024,11,523,Midtown,Donut,Pumpkin Spice,5,1.93,9.65,Mobile,Delivery,None
524,12/22/2024,14,524,Midtown,Coffee,,2,2.51,5.02,Mobile,Delivery,Buy 1 Get 1
524,12/22/2024,14,524,Midtown,Hot Tea,,1,3.4,3.4,Mobile,In-store,None
524,12/22/2024,14,524,Midtown,Hot Tea,,5,1.14,5.7,Credit Card,Delivery,10% Off
525,11/4/2024,16,525,Downtown,Coffee,,6,1.07,6.42,Credit Card,In-store,10% Off
526,11/3/2024,3,526,Uptown,Donut,Old Fashioned,5,2.63,13.15,Credit Card,In-store,None
526,11/3/2024,3,526,Suburb,Donut,Maple Bar,6,3.81,22.86,Cash,Delivery,Buy 1 Get 1
526,11/3/2024,3,526,Midtown,Coffee,,6,3.52,21.12,Cash,Delivery,None
527,10/18/2024,20,527,Suburb,Donut,Pumpkin Spice,1,2.02,2.02,Mobile,In-store,10% Off
527,10/18/2024,20,527,Uptown,Hot Tea,,4,1.77,7.08,Cash,In-store,None
527,10/18/2024,20,527,Uptown,Coffee,,2,1.77,3.54,Cash,Delivery,None
528,11/13/2024,14,528,Downtown,Coffee,,1,2.84,2.84,Cash,In-store,10% Off
528,11/13/2024,14,528,Suburb,Donut,Blueberry Cake,4,1.3,5.2,Mobile,Delivery,None
528,11/13/2024,14,528,Suburb,Donut,Maple Bar,1,1.61,1.61,Mobile,Delivery,Buy 1 Get 1
529,11/13/2024,1,529,Uptown,Donut,Cinnamon Sugar,4,2.66,10.64,Mobile,In-store,None
529,11/13/2024,1,529,Uptown,Coffee,,1,1.81,1.81,Cash,In-store,None
530,11/3/2024,23,530,Suburb,Donut,Pumpkin Spice,1,3.54,3.54,Cash,Delivery,10% Off
530,11/3/2024,23,530,Midtown,Coffee,,2,2.61,5.22,Credit Card,Delivery,Buy 1 Get 1
530,11/3/2024,23,530,Suburb,Donut,Pumpkin Spice,5,1.87,9.35,Cash,In-store,None
531,12/27/2024,3,531,Downtown,Hot Tea,,6,2.14,12.84,Credit Card,In-store,10% Off
531,12/27/2024,3,531,Uptown,Hot Tea,,1,1.48,1.48,Mobile,In-store,None
532,12/26/2024,7,532,Downtown,Donut,Chocolate Twist,6,2.67,16.02,Mobile,In-store,10% Off
532,12/26/2024,7,532,Downtown,Hot Tea,,6,3.84,23.04,Credit Card,Delivery,None
532,12/26/2024,7,532,Downtown,Coffee,,6,3.95,23.7,Cash,Delivery,10% Off
533,12/12/2024,9,533,Midtown,Donut,Chocolate Twist,6,3.77,22.62,Cash,In-store,10% Off
533,12/12/2024,9,533,Midtown,Coffee,,4,2.67,10.68,Mobile,In-store,10% Off
534,12/17/2024,22,534,Midtown,Donut,Apple Fritter,1,3.68,3.68,Credit Card,In-store,None
534,12/17/2024,22,534,Uptown,Donut,Lemon Glazed,3,2.16,6.48,Cash,Delivery,None
534,12/17/2024,22,534,Uptown,Coffee,,4,1.03,4.12,Mobile,Delivery,Buy 1 Get 1
535,10/18/2024,21,535,Midtown,Hot Tea,,6,1.66,9.96,Mobile,In-store,None
536,12/2/2024,14,536,Midtown,Coffee,,1,1.59,1.59,Cash,Delivery,10% Off
536,12/2/2024,14,536,Suburb,Donut,Chocolate Twist,5,1.58,7.9,Cash,In-store,10% Off
537,11/19/2024,5,537,Suburb,Coffee,,3,3.8,11.4,Credit Card,Delivery,Buy 1 Get 1
538,12/23/2024,9,538,Midtown,Donut,Apple Fritter,5,1.76,8.8,Cash,Delivery,10% Off
538,12/23/2024,9,538,Midtown,Donut,Cinnamon Sugar,4,3.53,14.12,Mobile,In-store,10% Off
538,12/23/2024,9,538,Uptown,Donut,Pumpkin Spice,3,2.55,7.65,Credit Card,In-store,Buy 1 Get 1
539,10/23/2024,20,539,Midtown,Donut,Apple Fritter,4,1.95,7.8,Cash,Delivery,Buy 1 Get 1
539,10/23/2024,20,539,Uptown,Donut,Old Fashioned,6,2.27,13.62,Cash,In-store,Buy 1 Get 1
540,11/14/2024,14,540,Uptown,Hot Tea,,1,2.88,2.88,Cash,Delivery,None
540,11/14/2024,14,540,Downtown,Donut,Lemon Glazed,6,3.81,22.86,Cash,In-store,None
541,12/30/2024,18,541,Suburb,Hot Tea,,1,3.46,3.46,Cash,Delivery,Buy 1 Get 1
542,12/14/2024,9,542,Uptown,Donut,Lemon Glazed,1,1.26,1.26,Cash,Delivery,None
542,12/14/2024,9,542,Midtown,Donut,Chocolate Twist,1,3.76,3.76,Cash,Delivery,10% Off
542,12/14/2024,9,542,Uptown,Donut,Maple Bar,1,3.03,3.03,Mobile,Delivery,None
543,11/17/2024,17,543,Uptown,Donut,Old Fashioned,5,3.36,16.8,Mobile,Delivery,None
544,11/12/2024,8,544,Uptown,Donut,Cinnamon Sugar,6,3.81,22.86,Mobile,Delivery,10% Off
544,11/12/2024,8,544,Uptown,Coffee,,1,1.31,1.31,Credit Card,In-store,10% Off
545,11/1/2024,11,545,Midtown,Hot Tea,,3,2.26,6.78,Cash,In-store,Buy 1 Get 1
546,11/30/2024,15,546,Downtown,Donut,Chocolate Twist,3,2.75,8.25,Mobile,In-store,Buy 1 Get 1
547,12/13/2024,8,547,Downtown,Hot Tea,,5,2.03,10.15,Cash,In-store,Buy 1 Get 1
547,12/13/2024,8,547,Uptown,Coffee,,5,3.46,17.3,Mobile,Delivery,Buy 1 Get 1
548,12/29/2024,9,548,Midtown,Coffee,,1,2.02,2.02,Credit Card,Delivery,10% Off
549,12/26/2024,13,549,Downtown,Hot Tea,,5,2.7,13.5,Credit Card,Delivery,None
549,12/26/2024,13,549,Uptown,Hot Tea,,2,1.31,2.62,Mobile,In-store,Buy 1 Get 1
549,12/26/2024,13,549,Suburb,Coffee,,6,1.69,10.14,Cash,Delivery,10% Off
550,11/1/2024,1,550,Uptown,Donut,Old Fashioned,4,1.55,6.2,Mobile,In-store,Buy 1 Get 1
550,11/1/2024,1,550,Suburb,Hot Tea,,1,2.66,2.66,Mobile,Delivery,Buy 1 Get 1
551,11/25/2024,17,551,Suburb,Hot Tea,,1,3.93,3.93,Cash,Delivery,Buy 1 Get 1
551,11/25/2024,17,551,Downtown,Coffee,,3,3.16,9.48,Credit Card,In-store,Buy 1 Get 1
551,11/25/2024,17,551,Downtown,Coffee,,1,1.53,1.53,Cash,In-store,10% Off
552,12/8/2024,23,552,Downtown,Donut,Maple Bar,3,3.81,11.43,Mobile,In-store,None
553,10/7/2024,17,553,Midtown,Coffee,,5,3.93,19.65,Credit Card,In-store,Buy 1 Get 1
553,10/7/2024,17,553,Suburb,Coffee,,2,3.38,6.76,Credit Card,Delivery,10% Off
554,11/22/2024,19,554,Suburb,Hot Tea,,5,2.29,11.45,Cash,In-store,10% Off
554,11/22/2024,19,554,Uptown,Hot Tea,,2,1.98,3.96,Credit Card,Delivery,Buy 1 Get 1
555,12/27/2024,13,555,Midtown,Donut,Old Fashioned,6,1.24,7.44,Credit Card,In-store,Buy 1 Get 1
555,12/27/2024,13,555,Midtown,Donut,Apple Fritter,3,2.5,7.5,Cash,Delivery,10% Off
555,12/27/2024,13,555,Midtown,Hot Tea,,5,3.08,15.4,Mobile,Delivery,10% Off
556,11/17/2024,22,556,Midtown,Donut,Old Fashioned,2,3.68,7.36,Cash,Delivery,Buy 1 Get 1
556,11/17/2024,22,556,Suburb,Hot Tea,,4,3.67,14.68,Mobile,Delivery,10% Off
557,11/2/2024,1,557,Downtown,Coffee,,1,1.89,1.89,Cash,In-store,None
558,10/16/2024,11,558,Midtown,Hot Tea,,4,2.35,9.4,Mobile,Delivery,None
558,10/16/2024,11,558,Suburb,Hot Tea,,3,2.15,6.45,Mobile,In-store,None
558,10/16/2024,11,558,Uptown,Donut,Cinnamon Sugar,1,1.88,1.88,Mobile,In-store,Buy 1 Get 1
559,12/27/2024,17,559,Downtown,Donut,Cinnamon Sugar,1,2.64,2.64,Cash,Delivery,None
560,12/27/2024,2,560,Suburb,Hot Tea,,2,3.12,6.24,Credit Card,Delivery,Buy 1 Get 1
560,12/27/2024,2,560,Midtown,Hot Tea,,3,3.47,10.41,Mobile,In-store,None
561,10/10/2024,8,561,Suburb,Coffee,,4,1.68,6.72,Mobile,In-store,10% Off
561,10/10/2024,8,561,Downtown,Donut,Pumpkin Spice,3,3.38,10.14,Cash,Delivery,10% Off
561,10/10/2024,8,561,Uptown,Donut,Old Fashioned,4,2.35,9.4,Mobile,In-store,10% Off
562,10/7/2024,11,562,Downtown,Hot Tea,,6,1.03,6.18,Mobile,In-store,None
563,10/9/2024,20,563,Uptown,Donut,Apple Fritter,3,1.98,5.94,Credit Card,In-store,Buy 1 Get 1
563,10/9/2024,20,563,Midtown,Coffee,,3,2.7,8.1,Mobile,In-store,None
564,12/19/2024,6,564,Midtown,Donut,Old Fashioned,4,1.33,5.32,Credit Card,Delivery,Buy 1 Get 1
565,12/22/2024,0,565,Midtown,Donut,Apple Fritter,2,1.1,2.2,Cash,In-store,Buy 1 Get 1
566,12/22/2024,22,566,Uptown,Donut,Blueberry Cake,2,1.7,3.4,Mobile,In-store,None
567,10/12/2024,2,567,Midtown,Donut,Chocolate Twist,3,3.58,10.74,Mobile,In-store,Buy 1 Get 1
567,10/12/2024,2,567,Uptown,Coffee,,5,2.26,11.3,Mobile,In-store,Buy 1 Get 1
567,10/12/2024,2,567,Midtown,Coffee,,3,2.3,6.9,Cash,Delivery,10% Off
568,12/21/2024,18,568,Suburb,Donut,Blueberry Cake,2,1.02,2.04,Mobile,In-store,None
569,11/4/2024,20,569,Midtown,Coffee,,5,1.99,9.95,Mobile,Delivery,10% Off
569,11/4/2024,20,569,Midtown,Donut,Maple Bar,3,2.94,8.82,Mobile,Delivery,None
569,11/4/2024,20,569,Midtown,Coffee,,4,1.75,7,Mobile,Delivery,10% Off
570,11/4/2024,19,570,Suburb,Donut,Vanilla Frosted,6,3.84,23.04,Cash,Delivery,10% Off
571,10/19/2024,23,571,Suburb,Hot Tea,,6,3.75,22.5,Mobile,Delivery,10% Off
571,10/19/2024,23,571,Downtown,Donut,Cinnamon Sugar,1,3.27,3.27,Mobile,Delivery,Buy 1 Get 1
571,10/19/2024,23,571,Midtown,Hot Tea,,2,2.52,5.04,Cash,In-store,10% Off
572,10/19/2024,17,572,Suburb,Donut,Vanilla Frosted,3,3.24,9.72,Mobile,In-store,Buy 1 Get 1
572,10/19/2024,17,572,Suburb,Hot Tea,,1,3.13,3.13,Mobile,Delivery,None
572,10/19/2024,17,572,Suburb,Donut,Maple Bar,1,2.65,2.65,Credit Card,Delivery,Buy 1 Get 1
573,10/25/2024,10,573,Uptown,Hot Tea,,2,1.51,3.02,Credit Card,In-store,Buy 1 Get 1
573,10/25/2024,10,573,Midtown,Hot Tea,,1,2.6,2.6,Cash,In-store,10% Off
574,12/1/2024,9,574,Suburb,Hot Tea,,2,2.32,4.64,Cash,In-store,10% Off
575,12/8/2024,16,575,Uptown,Coffee,,4,3.09,12.36,Mobile,Delivery,None
575,12/8/2024,16,575,Midtown,Donut,Lemon Glazed,1,1.15,1.15,Cash,In-store,None
575,12/8/2024,16,575,Midtown,Coffee,,2,1.27,2.54,Cash,In-store,None
576,11/8/2024,23,576,Suburb,Donut,Old Fashioned,1,3.39,3.39,Credit Card,In-store,Buy 1 Get 1
577,12/23/2024,15,577,Suburb,Donut,Cinnamon Sugar,3,2.69,8.07,Credit Card,In-store,10% Off
577,12/23/2024,15,577,Uptown,Donut,Vanilla Frosted,1,1.7,1.7,Mobile,Delivery,Buy 1 Get 1
578,11/6/2024,17,578,Midtown,Donut,Cinnamon Sugar,1,2.17,2.17,Cash,In-store,10% Off
579,12/2/2024,14,579,Suburb,Hot Tea,,1,1.2,1.2,Mobile,Delivery,10% Off
579,12/2/2024,14,579,Suburb,Donut,Maple Bar,6,2.61,15.66,Mobile,In-store,10% Off
580,12/12/2024,17,580,Downtown,Donut,Chocolate Twist,3,1.53,4.59,Credit Card,Delivery,Buy 1 Get 1
580,12/12/2024,17,580,Midtown,Hot Tea,,1,2.83,2.83,Mobile,In-store,10% Off
581,10/17/2024,4,581,Uptown,Donut,Old Fashioned,1,2.85,2.85,Mobile,In-store,10% Off
581,10/17/2024,4,581,Suburb,Donut,Old Fashioned,5,1.24,6.2,Mobile,Delivery,None
581,10/17/2024,4,581,Uptown,Coffee,,2,2.13,4.26,Cash,Delivery,10% Off
582,10/22/2024,8,582,Uptown,Coffee,,3,1.95,5.85,Credit Card,Delivery,10% Off
582,10/22/2024,8,582,Downtown,Hot Tea,,1,1.69,1.69,Mobile,In-store,Buy 1 Get 1
583,10/29/2024,9,583,Suburb,Donut,Old Fashioned,6,3.09,18.54,Credit Card,Delivery,10% Off
583,10/29/2024,9,583,Uptown,Hot Tea,,2,2.33,4.66,Cash,Delivery,Buy 1 Get 1
583,10/29/2024,9,583,Suburb,Coffee,,1,2.9,2.9,Cash,In-store,Buy 1 Get 1
584,12/9/2024,9,584,Midtown,Coffee,,2,2.52,5.04,Credit Card,Delivery,None
585,12/15/2024,3,585,Suburb,Coffee,,2,2.27,4.54,Mobile,Delivery,10% Off
586,11/30/2024,12,586,Midtown,Coffee,,3,3.59,10.77,Cash,Delivery,None
586,11/30/2024,12,586,Midtown,Donut,Chocolate Twist,4,2.32,9.28,Cash,Delivery,Buy 1 Get 1
587,11/3/2024,20,587,Suburb,Donut,Maple Bar,3,2.79,8.37,Credit Card,In-store,None
587,11/3/2024,20,587,Midtown,Donut,Pumpkin Spice,3,2.36,7.08,Credit Card,Delivery,Buy 1 Get 1
588,12/30/2024,23,588,Suburb,Coffee,,6,2.41,14.46,Cash,In-store,Buy 1 Get 1
588,12/30/2024,23,588,Midtown,Hot Tea,,4,2.21,8.84,Mobile,Delivery,None
589,11/7/2024,4,589,Uptown,Hot Tea,,6,3.96,23.76,Mobile,In-store,Buy 1 Get 1
589,11/7/2024,4,589,Midtown,Donut,Lemon Glazed,2,1.58,3.16,Mobile,Delivery,10% Off
590,12/30/2024,19,590,Midtown,Donut,Cinnamon Sugar,6,1.17,7.02,Mobile,In-store,Buy 1 Get 1
590,12/30/2024,19,590,Uptown,Donut,Jelly Filled,3,2.89,8.67,Credit Card,In-store,None
590,12/30/2024,19,590,Suburb,Donut,Chocolate Twist,3,1.74,5.22,Cash,In-store,Buy 1 Get 1
591,11/28/2024,23,591,Uptown,Donut,Vanilla Frosted,6,2.76,16.56,Credit Card,In-store,None
591,11/28/2024,23,591,Downtown,Coffee,,4,1.76,7.04,Credit Card,Delivery,10% Off
591,11/28/2024,23,591,Uptown,Hot Tea,,6,2.23,13.38,Cash,Delivery,Buy 1 Get 1
592,11/23/2024,0,592,Downtown,Coffee,,6,2.19,13.14,Cash,In-store,None
592,11/23/2024,0,592,Midtown,Donut,Maple Bar,1,3.32,3.32,Credit Card,Delivery,10% Off
593,11/17/2024,9,593,Suburb,Donut,Chocolate Twist,2,2.12,4.24,Cash,Delivery,Buy 1 Get 1
593,11/17/2024,9,593,Suburb,Donut,Pumpkin Spice,5,3.44,17.2,Cash,In-store,10% Off
594,12/20/2024,14,594,Midtown,Coffee,,3,3.95,11.85,Mobile,In-store,10% Off
595,11/3/2024,1,595,Downtown,Donut,Blueberry Cake,1,2.13,2.13,Cash,Delivery,Buy 1 Get 1
596,10/18/2024,8,596,Uptown,Coffee,,4,2.46,9.84,Cash,In-store,None
596,10/18/2024,8,596,Uptown,Donut,Lemon Glazed,1,1.29,1.29,Mobile,Delivery,None
596,10/18/2024,8,596,Downtown,Donut,Cinnamon Sugar,5,2.29,11.45,Credit Card,Delivery,None
597,11/12/2024,21,597,Uptown,Hot Tea,,6,2.2,13.2,Mobile,Delivery,Buy 1 Get 1
